GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-06-26 17:52:34.612750+00:00,G20,-4766628.889463762,17809722.240084585,18615107.234088384,22958399.03742909,33.9,,,,,,,
2024-06-26 17:52:34.612750+00:00,G30,7448546.052446963,-13997626.391592717,21387162.455775853,24906152.122328628,33.9,,,,,,,
2024-06-26 17:52:34.612750+00:00,G03,26603499.917016733,-383451.8488508931,2461158.592450933,22277461.382887755,33.5,,,,,,,
2024-06-26 17:52:35.612750+00:00,G03,12271830.045972142,23209736.44817113,-4594077.028807947,22818605.662924908,33.3,,,,,,,
2024-06-26 17:52:35.612750+00:00,G04,2516076.749065828,20424066.50130353,16733597.227995625,21872722.82706105,35.0,,,,,,,
2024-06-26 17:52:35.612750+00:00,G06,25547250.06778253,-5278107.419478708,5352203.164305607,22587110.46924968,33.6,,,,,,,
2024-06-26 17:52:35.612750+00:00,G07,22684393.07120369,7259994.438940858,12743483.755851302,20967848.503534045,34.4,,,,,,,
2024-06-26 17:52:35.612750+00:00,G09,12008950.68675498,9973449.024210377,21399002.05507008,20638913.44733725,33.8,,,,,,,
2024-06-26 17:52:35.612750+00:00,G11,16695651.406471483,-12150207.634762725,16696655.946170725,23632551.22190054,33.8,,,,,,,
2024-06-26 17:52:35.612750+00:00,G16,19133529.63133841,6175025.208188782,-17424425.625136785,25548424.37088312,33.7,,,,,,,
2024-06-26 17:52:35.612750+00:00,G20,-4767996.130652803,17807682.62318319,18616723.853150804,22958695.833936155,34.2,,,,,,,
2024-06-26 17:52:35.612750+00:00,G30,7450485.239176054,-13995744.89599176,21387705.06105956,24905481.78952804,34.4,,,,,,,
2024-06-26 17:52:35.612750+00:00,G03,26603235.21661384,-383092.0394766934,2464238.193453413,22276998.50032061,34.3,,,,,,,
2024-06-26 17:52:36.612750+00:00,G03,12271357.45961324,23209382.169859547,-4597227.263796469,22819248.42939157,34.8,,,,,,,
2024-06-26 17:52:36.612750+00:00,G04,2514944.563364401,20425874.485972717,16731545.213153869,21873001.631575644,35.2,,,,,,,
2024-06-26 17:52:36.612750+00:00,G06,25547928.24440066,-5277978.595796375,5349067.555874784,22587451.614462662,35.0,,,,,,,
2024-06-26 17:52:36.612750+00:00,G07,22682894.65806632,7260329.5430896785,12746020.617905932,20967708.50316372,35.3,,,,,,,
2024-06-26 17:52:36.612750+00:00,G09,12007800.0349339,9975934.214503303,21398486.158136383,20638862.18302825,35.2,,,,,,,
2024-06-26 17:52:36.612750+00:00,G11,16697772.901364902,-12150110.135490287,16694596.914068587,23632454.68501248,34.7,,,,,,,
2024-06-26 17:52:36.612750+00:00,G16,19134596.795832574,6176976.3412185,-17422587.7333238,25547782.816354524,34.8,,,,,,,
2024-06-26 17:52:36.612750+00:00,G20,-4769363.589038024,17805642.90571451,18618340.059615128,22958985.440953515,35.7,,,,,,,
2024-06-26 17:52:36.612750+00:00,G30,7452424.582412694,-13993863.46225989,21388247.21455451,24904838.73141779,34.9,,,,,,,
2024-06-26 17:52:36.612750+00:00,G03,26602970.15423497,-382732.1854993452,2467317.7430112613,22276529.92898249,35.2,,,,,,,
2024-06-26 17:52:37.612750+00:00,G03,12270884.62843223,23209027.595247254,-4600377.402185087,22819871.70396502,35.0,,,,,,,
2024-06-26 17:52:37.612750+00:00,G04,2513812.6009994075,20427682.308023453,16729492.840878077,21873284.938246418,35.9,,,,,,,
2024-06-26 17:52:37.612750+00:00,G06,25548606.036421,-5277849.787648229,5345931.834381363,22587779.88141496,35.0,,,,,,,
2024-06-26 17:52:37.612750+00:00,G07,22681395.955810387,7260664.757557934,12748557.22202603,20967584.39994175,35.5,,,,,,,
2024-06-26 17:52:37.612750+00:00,G09,12006649.55194916,9978419.41164201,21397969.802257314,20638819.92303161,35.3,,,,,,,
2024-06-26 17:52:37.612750+00:00,G11,16699894.1438722,-12150012.751596585,16692537.526530296,23632354.850033265,35.6,,,,,,,
2024-06-26 17:52:37.612750+00:00,G16,19135663.9416694,6178927.220756939,-17420749.472682234,25547136.759669747,35.0,,,,,,,
2024-06-26 17:52:37.612750+00:00,G20,-4770731.264514239,17803603.087889787,18619955.853331394,22959289.130296584,35.7,,,,,,,
2024-06-26 17:52:37.612750+00:00,G30,7454364.08245622,-13991982.090120232,21388788.916343592,24904170.492643338,35.7,,,,,,,
2024-06-26 17:52:37.612750+00:00,G03,26602704.72989912,-382372.286881682,2470397.2409741697,22276064.04497789,35.2,,,,,,,
2024-06-26 17:52:38.612750+00:00,G03,12270411.552440044,23208672.72441131,-4603527.443598854,22820504.872811925,35.0,,,,,,,
2024-06-26 17:52:38.612750+00:00,G04,2512680.8619483225,20429489.96742086,16727440.11118087,21873568.244917188,35.6,,,,,,,
2024-06-26 17:52:38.612750+00:00,G06,25549283.443782184,-5277720.994989216,5342796.000113934,22588116.541921988,34.4,,,,,,,
2024-06-26 17:52:38.612750+00:00,G07,22679896.964324355,7261000.082417163,12751093.568417434,20967445.90029015,35.5,,,,,,,
2024-06-26 17:52:38.612750+00:00,G09,12005499.237704027,9980904.61581282,21397452.987391587,20638756.37376932,35.7,,,,,,,
2024-06-26 17:52:38.612750+00:00,G11,16702015.13394455,-12149915.48304608,16690477.783597412,23632251.420309197,35.2,,,,,,,
2024-06-26 17:52:38.612750+00:00,G16,19136731.068809472,6180877.846801481,-17418910.843227927,25546482.326880462,35.2,,,,,,,
2024-06-26 17:52:38.612750+00:00,G20,-4772099.157224854,17801563.169549275,18621571.234443605,22959573.64185036,35.9,,,,,,,
2024-06-26 17:52:38.612750+00:00,G30,7456303.739074925,-13990100.779811203,21389330.16636113,24903506.75602506,35.0,,,,,,,
2024-06-26 17:52:38.612750+00:00,G03,26602438.94361763,-382012.3435762045,2473476.687280714,22275600.569103345,35.4,,,,,,,
2024-06-26 17:52:39.612750+00:00,G03,12269938.231609495,23208317.55740004,-4606677.387918105,22821153.03139587,34.5,,,,,,,
2024-06-26 17:52:39.612750+00:00,G04,2511549.3462574165,20431297.464019746,16725387.02420013,21873865.337259974,35.0,,,,,,,
2024-06-26 17:52:39.612750+00:00,G06,25549960.466520388,-5277592.217755853,5339660.052909718,22588439.7134107,35.1,,,,,,,
2024-06-26 17:52:39.612750+00:00,G07,22678397.683783013,7261335.517674919,12753629.656801453,20967319.98224553,35.7,,,,,,,
2024-06-26 17:52:39.612750+00:00,G09,12004349.092390511,9983389.826578194,21396935.713627677,20638716.504452504,34.6,,,,,,,
2024-06-26 17:52:39.612750+00:00,G11,16704135.871537289,-12149818.329803089,16688417.685307464,23632143.505879167,35.5,,,,,,,
2024-06-26 17:52:39.612750+00:00,G16,19137798.177137986,6182828.219211163,-17417071.845106844,25545836.86350309,35.1,,,,,,,
