GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-06-26 16:09:36.446769+00:00,G26,-6573238.781164618,20565879.092667524,15071453.157793237,23613991.691342264,36.4,,,,,,,
2024-06-26 16:09:36.446769+00:00,G31,-6811198.324819316,13694623.919453043,21508211.03539314,23659783.129100844,36.4,,,,,,,
2024-06-26 16:09:37.446769+00:00,G02,19768955.98327121,13718488.174916573,-11096811.964322306,23787021.6498694,41.6,,,,,,,
2024-06-26 16:09:37.446769+00:00,G03,12333942.241045067,18794228.946204327,14080780.62820438,20554999.88742817,41.9,,,,,,,
2024-06-26 16:09:37.446769+00:00,G04,13236257.414181285,8580940.600325307,21404811.679579128,20719474.22141114,41.6,,,,,,,
2024-06-26 16:09:37.446769+00:00,G06,15294100.307162588,-8167052.464414051,20212902.346299075,22918781.27514973,41.5,,,,,,,
2024-06-26 16:09:37.446769+00:00,G07,25501645.69914105,5519606.248659032,-5612390.998530072,23199951.37632528,41.3,,,,,,,
2024-06-26 16:09:37.446769+00:00,G09,20938215.47406231,-3072939.7845217697,15998568.2789274,21668500.45076395,41.1,,,,,,,
2024-06-26 16:09:37.446769+00:00,G16,-31022.427322860807,26146877.675805487,2643851.1280015814,23490492.54102557,41.3,,,,,,,
2024-06-26 16:09:37.446769+00:00,G17,22776702.800397035,-13252716.07786947,-3544728.3201235784,25641508.444412448,41.7,,,,,,,
2024-06-26 16:09:37.446769+00:00,G19,19759284.50620503,-16712106.339654528,4754231.919017257,25132088.151616897,41.6,,,,,,,
2024-06-26 16:09:37.446769+00:00,G21,15779603.63248387,15402660.986420749,-15079491.983360618,25089977.89803502,41.7,,,,,,,
2024-06-26 16:09:37.446769+00:00,G26,-6573985.046597198,20564038.55686441,15073653.844160698,23614035.175342176,41.6,,,,,,,
2024-06-26 16:09:37.446769+00:00,G31,-6813775.748538567,13693571.87930688,21508104.296775635,23660427.67041144,41.4,,,,,,,
